entry_time,entry_time_utc,entry_hour_local,exit_time,exit_time_utc,direction,entry_price,exit_price,entry_reason,exit_reason,pnl_usd,pnl_pct,duration_minutes,position_size_usd
2025-12-22 07:00:00,2025-12-22 00:00:00,7,2025-12-22 09:00:00,2025-12-22 02:00:00,short,0.7179,0.708755,Close (0.717900) > Upper BB (0.714654),Exit at BB Middle,12.7701,5.0954,120.0,1002.48
2025-12-23 09:00:00,2025-12-23 02:00:00,9,2025-12-23 10:00:00,2025-12-23 03:00:00,short,0.7172,0.7066,Close (0.717200) > Upper BB (0.716520),Exit at BB Middle,15.005,5.9119,60.0,1015.25
2025-12-26 06:15:00,2025-12-25 23:15:00,6,2025-12-26 06:30:00,2025-12-25 23:30:00,long,0.6791,0.674007,Close (0.679100) < Lower BB (0.679488),Stop Loss hit (0.75%),-7.7269,-3.0,15.0,1030.25
2025-12-26 06:30:00,2025-12-25 23:30:00,6,2025-12-26 08:45:00,2025-12-26 01:45:00,long,0.6729,0.68228,Close (0.672900) < Lower BB (0.676269),Exit at BB Middle,14.2537,5.5759,135.0,1022.53
2025-12-26 09:15:00,2025-12-26 02:15:00,9,2025-12-26 12:30:00,2025-12-26 05:30:00,short,0.6959,0.68966,Close (0.695900) > Upper BB (0.695712),Exit at BB Middle,9.2966,3.5867,195.0,1036.78
2025-12-29 07:45:00,2025-12-29 00:45:00,7,2025-12-29 08:45:00,2025-12-29 01:45:00,short,0.7226,0.72802,Close (0.722600) > Upper BB (0.721838),Stop Loss hit (0.75%),-7.8456,-3.0,60.0,1046.08
2026-01-05 08:00:00,2026-01-05 01:00:00,8,2026-01-05 08:45:00,2026-01-05 01:45:00,short,0.7961,0.802071,Close (0.796100) > Upper BB (0.792361),Stop Loss hit (0.75%),-7.7867,-3.0,45.0,1038.23
2026-01-05 08:45:00,2026-01-05 01:45:00,8,2026-01-05 09:15:00,2026-01-05 02:15:00,short,0.801,0.78407,Close (0.801000) > Upper BB (0.799335),Exit at BB Middle,21.7795,8.4544,30.0,1030.44
2026-01-12 09:30:00,2026-01-12 02:30:00,9,2026-01-12 10:45:00,2026-01-12 03:45:00,short,0.7234,0.71669,Close (0.723400) > Upper BB (0.722867),Exit at BB Middle,9.76,3.7103,75.0,1052.22
2026-01-14 05:30:00,2026-01-13 22:30:00,5,2026-01-14 06:30:00,2026-01-13 23:30:00,short,0.7371,0.725975,Close (0.737100) > Upper BB (0.734786),Exit at BB Middle,16.0284,6.0372,60.0,1061.98
2026-01-19 06:15:00,2026-01-18 23:15:00,6,2026-01-19 06:45:00,2026-01-18 23:45:00,long,0.6977,0.692467,Close (0.697700) < Lower BB (0.705664),Stop Loss hit (0.75%),-8.0851,-3.0,30.0,1078.01
2026-01-19 06:45:00,2026-01-18 23:45:00,6,2026-01-19 07:00:00,2026-01-19 00:00:00,long,0.6837,0.678572,Close (0.683700) < Lower BB (0.694142),Stop Loss hit (0.75%),-8.0244,-3.0,15.0,1069.93
2026-01-19 07:00:00,2026-01-19 00:00:00,7,2026-01-19 07:15:00,2026-01-19 00:15:00,long,0.6162,0.611578,Close (0.616200) < Lower BB (0.660743),Stop Loss hit (0.75%),-7.9643,-3.0,15.0,1061.9
2026-01-20 05:30:00,2026-01-19 22:30:00,5,2026-01-20 07:30:00,2026-01-20 00:30:00,long,0.6138,0.62089,Close (0.613800) < Lower BB (0.614676),Exit at BB Middle,12.174,4.6204,120.0,1053.94
2026-01-21 08:00:00,2026-01-21 01:00:00,8,2026-01-21 11:15:00,2026-01-21 04:15:00,short,0.5893,0.59372,Close (0.589300) > Upper BB (0.587793),Stop Loss hit (0.75%),-7.9958,-3.0,195.0,1066.11
2026-01-28 06:00:00,2026-01-27 23:00:00,6,2026-01-28 08:30:00,2026-01-28 01:30:00,short,0.6797,0.66968,Close (0.679700) > Upper BB (0.677661),Exit at BB Middle,15.5985,5.8967,150.0,1058.12
2026-01-29 09:45:00,2026-01-29 02:45:00,9,2026-01-29 10:30:00,2026-01-29 03:30:00,long,0.654,0.649095,Close (0.654000) < Lower BB (0.657858),Stop Loss hit (0.75%),-8.0529,-3.0,45.0,1073.71
2026-01-30 08:30:00,2026-01-30 01:30:00,8,2026-01-30 09:15:00,2026-01-30 02:15:00,long,0.602,0.597485,Close (0.602000) < Lower BB (0.610298),Stop Loss hit (0.75%),-7.9925,-3.0,45.0,1065.66
2026-01-30 09:15:00,2026-01-30 02:15:00,9,2026-01-30 10:00:00,2026-01-30 03:00:00,long,0.5957,0.61489,Close (0.595700) < Lower BB (0.601225),Exit at BB Middle,34.0719,12.8857,45.0,1057.67
2026-02-01 07:00:00,2026-02-01 00:00:00,7,2026-02-01 09:30:00,2026-02-01 02:30:00,short,0.5529,0.557047,Close (0.552900) > Upper BB (0.552288),Stop Loss hit (0.75%),-8.1881,-3.0,150.0,1091.74
2026-02-02 07:30:00,2026-02-02 00:30:00,7,2026-02-02 08:00:00,2026-02-02 01:00:00,short,0.5459,0.53816,Close (0.545900) > Upper BB (0.545366),Exit at BB Middle,15.3631,5.6714,30.0,1083.55
2026-02-02 08:15:00,2026-02-02 01:15:00,8,2026-02-02 09:45:00,2026-02-02 02:45:00,short,0.5491,0.541605,Close (0.549100) > Upper BB (0.547881),Exit at BB Middle,14.9998,5.4598,90.0,1098.92
2026-02-06 07:00:00,2026-02-06 00:00:00,7,2026-02-06 07:15:00,2026-02-06 00:15:00,long,0.4349,0.431638,Close (0.434900) < Lower BB (0.451097),Stop Loss hit (0.75%),-8.3544,-3.0,15.0,1113.92
2026-02-06 07:15:00,2026-02-06 00:15:00,7,2026-02-06 07:30:00,2026-02-06 00:30:00,long,0.4411,0.437792,Close (0.441100) < Lower BB (0.445415),Stop Loss hit (0.75%),-8.2917,-3.0,15.0,1105.56
2026-02-07 05:30:00,2026-02-06 22:30:00,5,2026-02-07 06:00:00,2026-02-06 23:00:00,short,0.5568,0.560976,Close (0.556800) > Upper BB (0.556086),Stop Loss hit (0.75%),-8.2295,-3.0,30.0,1097.27
2026-02-08 08:00:00,2026-02-08 01:00:00,8,2026-02-08 08:45:00,2026-02-08 01:45:00,short,0.5712,0.575484,Close (0.571200) > Upper BB (0.570398),Stop Loss hit (0.75%),-8.1678,-3.0,45.0,1089.04
2026-02-13 08:00:00,2026-02-13 01:00:00,8,2026-02-13 08:15:00,2026-02-13 01:15:00,short,0.729,0.734468,Close (0.729000) > Upper BB (0.727064),Stop Loss hit (0.75%),-8.1065,-3.0,15.0,1080.87
2026-02-13 08:15:00,2026-02-13 01:15:00,8,2026-02-13 09:30:00,2026-02-13 02:30:00,short,0.7359,0.715845,Close (0.735900) > Upper BB (0.732092),Exit at BB Middle,29.2354,10.9009,75.0,1072.77
2026-02-15 08:15:00,2026-02-15 01:15:00,8,2026-02-15 08:45:00,2026-02-15 01:45:00,long,0.7177,0.72982,Close (0.717700) < Lower BB (0.719071),Exit at BB Middle,18.6098,6.7549,30.0,1102.0
2026-02-21 05:30:00,2026-02-20 22:30:00,5,2026-02-21 07:15:00,2026-02-21 00:15:00,short,0.7296,0.722905,Close (0.729600) > Upper BB (0.727907),Exit at BB Middle,10.283,3.6705,105.0,1120.61
2026-02-23 08:00:00,2026-02-23 01:00:00,8,2026-02-23 08:15:00,2026-02-23 01:15:00,long,0.6742,0.669144,Close (0.674200) < Lower BB (0.683744),Stop Loss hit (0.75%),-8.4817,-3.0,15.0,1130.89
2026-02-23 08:15:00,2026-02-23 01:15:00,8,2026-02-23 10:00:00,2026-02-23 03:00:00,long,0.6725,0.68762,Close (0.672500) < Lower BB (0.678883),Exit at BB Middle,25.2355,8.9933,105.0,1122.41
2026-02-25 08:15:00,2026-02-25 01:15:00,8,2026-02-25 10:15:00,2026-02-25 03:15:00,short,0.71,0.70097,Close (0.710000) > Upper BB (0.706691),Exit at BB Middle,14.5961,5.0873,120.0,1147.65
2026-02-26 06:30:00,2026-02-25 23:30:00,6,2026-02-26 09:00:00,2026-02-26 02:00:00,long,0.7034,0.698124,Close (0.703400) < Lower BB (0.706347),Stop Loss hit (0.75%),-8.7168,-3.0,150.0,1162.24
2026-02-28 06:30:00,2026-02-27 23:30:00,6,2026-02-28 08:30:00,2026-02-28 01:30:00,short,0.7046,0.69717,Close (0.704600) > Upper BB (0.701729),Exit at BB Middle,12.1639,4.218,120.0,1153.53
2026-03-01 09:15:00,2026-03-01 02:15:00,9,2026-03-01 09:45:00,2026-03-01 02:45:00,short,0.7294,0.734871,Close (0.729400) > Upper BB (0.727083),Stop Loss hit (0.75%),-8.7427,-3.0,30.0,1165.69
2026-03-02 08:00:00,2026-03-02 01:00:00,8,2026-03-02 09:00:00,2026-03-02 02:00:00,short,0.7182,0.7086,Close (0.718200) > Upper BB (0.717038),Exit at BB Middle,15.4646,5.3467,60.0,1156.95
2026-03-06 07:30:00,2026-03-06 00:30:00,7,2026-03-06 09:15:00,2026-03-06 02:15:00,long,0.6962,0.70297,Close (0.696200) < Lower BB (0.697116),Exit at BB Middle,11.4008,3.8897,105.0,1172.41
2026-03-17 06:45:00,2026-03-16 23:45:00,6,2026-03-17 07:00:00,2026-03-17 00:00:00,short,0.7462,0.751796,Close (0.746200) > Upper BB (0.742983),Stop Loss hit (0.75%),-8.8786,-3.0,15.0,1183.81
2026-03-17 07:00:00,2026-03-17 00:00:00,7,2026-03-17 07:30:00,2026-03-17 00:30:00,short,0.7533,0.75895,Close (0.753300) > Upper BB (0.747571),Stop Loss hit (0.75%),-8.812,-3.0,30.0,1174.93
2026-03-18 06:30:00,2026-03-17 23:30:00,6,2026-03-18 07:00:00,2026-03-18 00:00:00,long,0.7573,0.75162,Close (0.757300) < Lower BB (0.758930),Stop Loss hit (0.75%),-8.7459,-3.0,30.0,1166.12
2026-03-18 07:00:00,2026-03-18 00:00:00,7,2026-03-18 07:15:00,2026-03-18 00:15:00,long,0.7439,0.738321,Close (0.743900) < Lower BB (0.751104),Stop Loss hit (0.75%),-8.6803,-3.0,15.0,1157.38
2026-03-18 07:15:00,2026-03-18 00:15:00,7,2026-03-18 09:45:00,2026-03-18 02:45:00,long,0.7367,0.753555,Close (0.736700) < Lower BB (0.744520),Exit at BB Middle,26.2811,9.1516,150.0,1148.7
2026-03-22 07:00:00,2026-03-22 00:00:00,7,2026-03-22 09:45:00,2026-03-22 02:45:00,long,0.6487,0.667735,Close (0.648700) < Lower BB (0.664720),Exit at BB Middle,34.4777,11.7373,165.0,1174.98
2026-04-08 05:30:00,2026-04-07 22:30:00,5,2026-04-08 06:00:00,2026-04-07 23:00:00,short,0.6812,0.686309,Close (0.681200) > Upper BB (0.677935),Stop Loss hit (0.75%),-9.0709,-3.0,30.0,1209.46
2026-04-08 06:00:00,2026-04-07 23:00:00,6,2026-04-08 08:45:00,2026-04-08 01:45:00,short,0.6823,0.678395,Close (0.682300) > Upper BB (0.682001),Exit at BB Middle,6.8701,2.2893,165.0,1200.38
2026-04-12 09:15:00,2026-04-12 02:15:00,9,2026-04-12 12:15:00,2026-04-12 05:15:00,long,0.662,0.665525,Close (0.662000) < Lower BB (0.662169),Exit at BB Middle,6.4284,2.1299,180.0,1207.25
2026-04-14 05:30:00,2026-04-13 22:30:00,5,2026-04-14 07:45:00,2026-04-14 00:45:00,short,0.6795,0.673445,Close (0.679500) > Upper BB (0.678386),Exit at BB Middle,10.8151,3.5644,135.0,1213.68
2026-05-06 09:00:00,2026-05-06 02:00:00,9,2026-05-06 11:30:00,2026-05-06 04:30:00,short,0.6898,0.682975,Close (0.689800) > Upper BB (0.689297),Exit at BB Middle,12.1154,3.9577,150.0,1224.5
2026-05-09 08:00:00,2026-05-09 01:00:00,8,2026-05-09 11:30:00,2026-05-09 04:30:00,short,0.706,0.711295,Close (0.706000) > Upper BB (0.705578),Stop Loss hit (0.75%),-9.2746,-3.0,210.0,1236.61
2026-05-18 06:30:00,2026-05-17 23:30:00,6,2026-05-18 09:45:00,2026-05-18 02:45:00,long,0.6434,0.65248,Close (0.643400) < Lower BB (0.652387),Exit at BB Middle,17.3209,5.645,195.0,1227.34
2026-05-21 08:00:00,2026-05-21 01:00:00,8,2026-05-21 08:45:00,2026-05-21 01:45:00,short,0.7037,0.6927,Close (0.703700) > Upper BB (0.702321),Exit at BB Middle,19.4561,6.2527,45.0,1244.66
2026-06-01 08:45:00,2026-06-01 01:45:00,8,2026-06-01 10:00:00,2026-06-01 03:00:00,long,0.7128,0.723525,Close (0.712800) < Lower BB (0.715692),Exit at BB Middle,19.0203,6.0185,75.0,1264.12
2026-06-04 08:15:00,2026-06-04 01:15:00,8,2026-06-04 09:00:00,2026-06-04 02:00:00,long,0.6731,0.668052,Close (0.673100) < Lower BB (0.675510),Stop Loss hit (0.75%),-9.6235,-3.0,45.0,1283.14
2026-06-04 09:00:00,2026-06-04 02:00:00,9,2026-06-04 10:15:00,2026-06-04 03:15:00,long,0.6616,0.680675,Close (0.661600) < Lower BB (0.668232),Exit at BB Middle,36.7174,11.5326,75.0,1273.51
2026-06-07 08:30:00,2026-06-07 01:30:00,8,2026-06-07 08:45:00,2026-06-07 01:45:00,short,0.6277,0.632408,Close (0.627700) > Upper BB (0.627413),Stop Loss hit (0.75%),-9.8267,-3.0,15.0,1310.23
2026-06-07 08:45:00,2026-06-07 01:45:00,8,2026-06-07 11:15:00,2026-06-07 04:15:00,short,0.6317,0.625795,Close (0.631700) > Upper BB (0.629421),Exit at BB Middle,12.1559,3.7391,150.0,1300.4
2026-06-09 07:30:00,2026-06-09 00:30:00,7,2026-06-09 11:15:00,2026-06-09 04:15:00,long,0.6165,0.621375,Close (0.616500) < Lower BB (0.623039),Exit at BB Middle,10.3791,3.163,225.0,1312.56
2026-06-11 05:30:00,2026-06-10 22:30:00,5,2026-06-11 06:15:00,2026-06-10 23:15:00,short,0.6164,0.621023,Close (0.616400) > Upper BB (0.616138),Stop Loss hit (0.75%),-9.922,-3.0,45.0,1322.94
2026-06-11 06:15:00,2026-06-10 23:15:00,6,2026-06-11 08:00:00,2026-06-11 01:00:00,short,0.6197,0.624348,Close (0.619700) > Upper BB (0.619009),Stop Loss hit (0.75%),-9.8476,-3.0,105.0,1313.02
2026-07-12 07:15:00,2026-07-12 00:15:00,7,2026-07-12 07:30:00,2026-07-12 00:30:00,long,0.619,0.614358,Close (0.619000) < Lower BB (0.620641),Stop Loss hit (0.75%),-9.7738,-3.0,15.0,1303.17
2026-07-12 07:30:00,2026-07-12 00:30:00,7,2026-07-12 10:00:00,2026-07-12 03:00:00,long,0.6178,0.623115,Close (0.617800) < Lower BB (0.618572),Exit at BB Middle,11.1272,3.4412,150.0,1293.39
